UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1.70E+09,12/18/2023 1:20,1:20:22,1.87,8.88,2.91,4.33,96.27,97.57,6:09:00,18:28:00
1.70E+09,12/18/2023 1:15,1:15:20,2.11,12.73,2.47,3.11,96.33,97.62,6:09:00,18:28:00
1.70E+09,12/18/2023 1:10,1:10:23,2.07,16.12,2.14,3.36,96.35,97.61,6:09:00,18:28:00
1.70E+09,12/18/2023 1:05,1:05:24,2.02,18.69,1.78,3.66,96.29,97.55,6:09:00,18:28:00
1.70E+09,12/18/2023 1:00,1:00:29,1.98,20.09,1.41,3.72,96.18,97.43,6:09:00,18:28:00
1.70E+09,12/18/2023 0:55,0:55:18,2.06,20.69,1.07,3.66,96.1,97.34,6:09:00,18:28:00
1.70E+09,12/18/2023 0:50,0:50:28,2.29,20.71,0.63,3.6,96.02,97.27,6:09:00,18:28:00
1.70E+09,12/18/2023 0:45,0:45:25,1.87,19.9,0.46,4.39,95.98,97.23,6:09:00,18:28:00
1.70E+09,12/18/2023 0:35,0:35:25,2.09,17.04,1.52,5.62,95.97,97.23,6:09:00,18:28:00
1.70E+09,12/18/2023 0:30,0:30:21,2.21,14.51,2.28,4.46,95.99,97.26,6:09:00,18:28:00
1.70E+09,12/18/2023 0:25,0:25:22,2.56,13.15,2.56,4.33,96.05,97.33,6:09:00,18:28:00
1.70E+09,12/18/2023 0:20,0:20:22,2.46,12.14,2.53,4.21,96.1,97.38,6:09:00,18:28:00
1.70E+09,12/18/2023 0:05,0:05:21,2.2,11.41,2.43,4.03,96.13,97.42,6:09:00,18:28:00
1.70E+09,12/18/2023 0:00,0:00:18,2.07,10.85,2.39,3.78,96.11,97.4,6:09:00,18:28:00
1.70E+09,12/18/2023 23:55,23:55:24,2.15,10.33,2.42,3.6,96.08,97.37,6:09:00,18:29:00
1.70E+09,12/18/2023 23:50,23:50:20,2.14,9.56,2.68,3.42,96.04,97.34,6:09:00,18:29:00
1.70E+09,12/18/2023 23:45,23:45:23,2.1,8.76,2.98,3.23,95.99,97.28,6:09:00,18:29:00
1.70E+09,12/18/2023 23:40,23:40:24,2.12,8.14,3.1,3.05,95.95,97.24,6:09:00,18:29:00
1.70E+09,12/18/2023 23:35,23:35:23,2.4,7.56,3.24,2.93,95.93,97.23,6:09:00,18:29:00
1.70E+09,12/18/2023 23:30,23:30:19,2.38,7.18,3.25,2.81,95.94,97.24,6:09:00,18:29:00
1.70E+09,12/18/2023 23:25,23:25:24,2.16,7.12,3,2.69,95.95,97.26,6:09:00,18:29:00
1.70E+09,12/19/2023 23:20,23:20:22,2.16,7.25,2.51,2.56,95.99,97.29,6:09:00,18:29:00
1.70E+09,12/19/2023 23:15,23:15:19,2.75,7.35,1.99,2.44,96.05,97.35,6:09:00,18:29:00
1.70E+09,12/19/2023 23:10,23:10:21,2.45,8.01,1.67,2.38,96.11,97.41,6:09:00,18:29:00
1.70E+09,12/19/2023 23:05,23:05:19,2.37,10.12,1.66,3.66,96.18,97.47,6:09:00,18:29:00
1.70E+09,12/19/2023 23:00,23:00:24,2.35,13.76,1.47,2.81,96.22,97.49,6:09:00,18:29:00
1.70E+09,12/19/2023 22:55,22:55:23,2.34,16.91,1.1,2.44,96.22,97.48,6:09:00,18:29:00
1.70E+09,12/19/2023 22:50,22:50:18,2.17,19.33,0.82,2.5,96.15,97.41,6:09:00,18:29:00
1.70E+09,12/19/2023 22:45,22:45:18,2.3,20.79,0.69,2.56,96.04,97.28,6:09:00,18:29:00
1.70E+09,12/19/2023 22:40,22:40:20,2.37,22.05,0.41,2.5,95.94,97.18,6:09:00,18:29:00
1.70E+09,12/19/2023 22:35,22:35:24,2.44,22.25,0.24,2.56,95.89,97.12,6:09:00,18:29:00
1.70E+09,12/19/2023 22:30,22:30:20,2.38,20.9,1.31,4.03,95.84,97.09,6:09:00,18:29:00
1.70E+09,12/19/2023 22:25,22:25:25,2.57,16.56,2.62,5.43,95.85,97.11,6:09:00,18:29:00
1.70E+09,12/19/2023 22:20,22:20:20,2.36,13.61,2.97,3.91,95.89,97.16,6:09:00,18:29:00
1.70E+09,12/19/2023 22:15,22:15:19,2.54,12.9,2.47,3.72,95.95,97.23,6:09:00,18:29:00
1.70E+09,12/19/2023 22:10,22:10:22,2.74,12.76,1.44,3.48,96.02,97.3,6:09:00,18:29:00
1.70E+09,12/19/2023 22:05,22:05:21,2.44,12.86,0.36,3.23,96.04,97.32,6:09:00,18:29:00
1.70E+09,12/19/2023 22:00,22:00:21,2.46,12.23,0.5,3.17,96.05,97.33,6:09:00,18:29:00
1.70E+09,12/19/2023 21:55,21:55:19,2.21,11.34,0.94,3.17,96.03,97.32,6:09:00,18:29:00
1.70E+09,12/19/2023 21:50,21:50:20,2.51,10.55,1.11,3.17,96,97.29,6:09:00,18:29:00
1.70E+09,12/19/2023 21:45,21:45:24,2.28,9.9,1.27,3.11,95.96,97.26,6:09:00,18:29:00
1.70E+09,12/19/2023 21:40,21:40:21,2.23,9.31,1.45,3.05,95.94,97.23,6:09:00,18:29:00
1.70E+09,12/19/2023 21:35,21:35:24,2.22,8.66,1.64,2.99,95.95,97.25,6:09:00,18:29:00
1.70E+09,12/19/2023 21:30,21:30:18,2.42,8.12,1.76,2.93,95.95,97.25,6:09:00,18:29:00
1.70E+09,12/19/2023 21:25,21:25:19,2.33,8.15,1.73,2.81,95.95,97.24,6:09:00,18:29:00
1.70E+09,12/20/2023 21:20,21:20:22,2.52,8.73,1.66,2.69,95.97,97.26,6:09:00,18:29:00
1.70E+09,12/20/2023 21:15,21:15:25,2.71,9.01,1.63,2.56,96.02,97.32,6:09:00,18:29:00
1.70E+09,12/20/2023 21:10,21:10:21,2.5,9.21,1.76,2.5,96.09,97.38,6:09:00,18:29:00
1.70E+09,12/20/2023 21:05,21:05:22,2.86,10.94,1.96,3.6,96.13,97.42,6:09:00,18:29:00
1.70E+09,12/20/2023 21:00,21:00:19,2.97,14.73,1.93,3.54,96.18,97.45,6:09:00,18:29:00
1.70E+09,12/20/2023 20:55,20:55:21,2.12,17.67,1.61,2.69,96.2,97.46,6:09:00,18:29:00
1.70E+09,12/20/2023 20:50,20:50:23,2.06,19.66,1.34,2.81,96.16,97.41,6:09:00,18:29:00
1.70E+09,12/20/2023 20:45,20:45:19,1.72,21.58,1.13,2.75,96.05,97.29,6:09:00,18:29:00
1.70E+09,12/20/2023 20:40,20:40:23,2.15,22.4,0.76,2.81,95.95,97.18,6:09:00,18:29:00
1.70E+09,12/20/2023 20:35,20:35:22,2.21,22.2,0.53,2.99,95.88,97.11,6:09:00,18:29:00
1.70E+09,12/20/2023 20:30,20:30:20,1.83,20.55,0.64,6.23,95.82,97.07,6:09:00,18:29:00
1.70E+09,12/20/2023 20:25,20:25:20,1.93,18.08,1.65,5.19,95.79,97.05,6:09:00,18:29:00
1.70E+09,12/20/2023 20:20,20:20:23,1.72,16.01,2.35,4.39,95.79,97.05,6:09:00,18:29:00
1.70E+09,12/20/2023 20:15,20:15:24,1.88,14.74,2.66,4.33,95.81,97.07,6:09:00,18:29:00
1.70E+09,12/20/2023 20:10,20:10:18,1.64,13.7,2.82,4.15,95.82,97.09,6:09:00,18:29:00
1.70E+09,12/20/2023 20:05,20:05:25,2.5,13.09,2.76,3.85,95.82,97.1,6:09:00,18:29:00
1.70E+09,12/20/2023 20:00,20:00:21,2.17,12.77,2.59,3.6,95.82,97.1,6:09:00,18:29:00
1.70E+09,12/20/2023 19:55,19:55:18,2.65,12.26,2.65,3.42,95.82,97.1,6:09:00,18:29:00
1.70E+09,12/20/2023 19:50,19:50:21,2.27,11.48,2.84,3.36,95.81,97.1,6:09:00,18:29:00
1.70E+09,12/20/2023 19:45,19:45:22,2.81,10.8,2.95,3.23,95.8,97.09,6:09:00,18:29:00
1.70E+09,12/20/2023 19:40,19:40:23,3.21,10.45,2.82,3.11,95.8,97.09,6:09:00,18:29:00
1.70E+09,12/20/2023 19:35,19:35:20,1.92,10.1,2.46,3.05,95.82,97.1,6:09:00,18:29:00
1.70E+09,12/20/2023 19:30,19:30:20,2.01,10.4,2.11,2.87,95.81,97.1,6:09:00,18:29:00
1.70E+09,12/20/2023 19:25,19:25:19,1.7,10.42,1.94,2.69,95.81,97.09,6:09:00,18:29:00
1.70E+09,12/21/2023 19:20,19:20:22,1.89,10.3,1.91,2.56,95.84,97.13,6:09:00,18:29:00
1.70E+09,12/21/2023 19:15,19:15:24,1.66,10.19,1.94,2.44,95.89,97.18,6:09:00,18:29:00
1.70E+09,12/21/2023 19:10,19:10:20,1.68,10.33,2.08,2.38,95.93,97.22,6:09:00,18:29:00
1.70E+09,12/21/2023 19:05,19:05:24,1.89,12.25,2.43,3.66,95.96,97.24,6:09:00,18:29:00
1.70E+09,12/21/2023 19:00,19:00:20,1.68,15.76,2.41,3.42,96,97.26,6:09:00,18:29:00
1.70E+09,12/21/2023 18:55,18:55:19,1.88,18.75,2.23,2.75,95.99,97.24,6:09:00,18:29:00
1.70E+09,12/21/2023 18:50,18:50:22,2,22.31,2.46,2.56,95.93,97.17,6:09:00,18:29:00
1.70E+09,12/21/2023 18:45,18:45:22,1.98,24.02,2.35,2.62,95.82,97.05,6:09:00,18:29:00
1.70E+09,12/21/2023 18:40,18:40:20,1.71,24.93,2.07,2.69,95.71,96.94,6:09:00,18:29:00
1.70E+09,12/21/2023 18:35,18:35:20,2.18,24.93,1.43,2.87,95.64,96.86,6:09:00,18:29:00
1.70E+09,12/21/2023 18:30,18:30:21,3.7,23.77,0.9,5.13,95.6,96.83,6:09:00,18:29:00
1.70E+09,12/21/2023 18:25,18:25:18,5.89,20.54,1.82,4.88,95.59,96.83,6:09:00,18:29:00
1.70E+09,12/21/2023 18:20,18:20:18,8.87,16.87,2.67,3.97,95.62,96.87,6:09:00,18:29:00
1.70E+09,12/21/2023 18:15,18:15:23,12.21,14.98,2.68,3.97,95.68,96.94,6:09:00,18:29:00
1.70E+09,12/21/2023 18:10,18:10:22,19.94,13.87,2.04,3.85,95.74,97.01,6:09:00,18:29:00
1.70E+09,12/21/2023 18:05,18:05:21,25.66,13.46,1.25,3.72,95.78,97.06,6:09:00,18:29:00
1.70E+09,12/21/2023 18:00,18:00:22,30.5,12.82,0.87,3.6,95.8,97.08,6:09:00,18:29:00
1.70E+09,12/21/2023 17:55,17:55:22,22.37,11.9,0.98,3.6,95.79,97.07,6:09:00,18:29:00
1.70E+09,12/21/2023 17:50,17:50:20,40.66,11.05,1.15,3.54,95.77,97.06,6:09:00,18:29:00
1.70E+09,12/21/2023 17:45,17:45:19,60.81,10.32,1.4,3.48,95.75,97.04,6:09:00,18:29:00
1.70E+09,12/21/2023 17:40,17:40:22,46.75,9.94,1.57,3.42,95.74,97.03,6:09:00,18:29:00
1.70E+09,12/21/2023 17:35,17:35:21,33.89,9.86,1.63,3.36,95.74,97.03,6:09:00,18:29:00
1.70E+09,12/21/2023 17:30,17:30:19,50.28,9.77,1.67,3.3,95.75,97.04,6:09:00,18:29:00
1.70E+09,12/21/2023 17:25,17:25:24,48.32,9.8,1.75,3.17,95.74,97.03,6:09:00,18:29:00
1.70E+09,12/22/2023 17:20,17:20:23,130.6,9.9,1.86,2.99,95.76,97.05,6:09:00,18:29:00
1.70E+09,12/22/2023 17:15,17:15:23,98.47,10.16,1.74,2.75,95.79,97.08,6:09:00,18:29:00
1.70E+09,12/22/2023 17:10,17:10:19,55.33,10.89,1.44,2.56,95.83,97.12,6:09:00,18:29:00
1.70E+09,12/22/2023 17:05,17:05:22,61.26,12.64,1.66,3.66,95.88,97.16,6:09:00,18:29:00
1.70E+09,12/22/2023 17:00,17:00:19,171.07,16.05,1.27,3.17,95.89,97.15,6:09:00,18:29:00
1.70E+09,12/22/2023 16:55,16:55:19,46.2,18.48,0.72,2.5,95.87,97.12,6:09:00,18:29:00
1.70E+09,12/22/2023 16:50,16:50:22,61.85,20.35,0.42,2.62,95.8,97.04,6:09:00,18:29:00
1.70E+09,12/22/2023 16:45,16:45:22,44.23,22.67,1.22,2.69,95.73,96.96,6:09:00,18:29:00
1.70E+09,12/22/2023 16:40,16:40:19,37.37,23.2,1.45,2.81,95.66,96.89,6:09:00,18:29:00
1.70E+09,12/22/2023 16:35,16:35:20,65.84,22.05,0.95,4.76,95.61,96.84,6:09:00,18:29:00
1.70E+09,12/22/2023 16:30,16:30:21,89.64,20.13,0.95,6.1,95.57,96.81,6:09:00,18:29:00
1.70E+09,12/22/2023 16:25,16:25:20,165.77,18.62,0.92,4.88,95.57,96.81,6:09:00,18:29:00
1.70E+09,12/22/2023 16:20,16:20:25,136.57,17.61,0.64,4.33,95.61,96.86,6:09:00,18:29:00
1.70E+09,12/22/2023 16:15,16:15:22,147.67,16.87,0.68,4.27,95.67,96.92,6:09:00,18:29:00
1.70E+09,12/22/2023 16:10,16:10:21,158.96,16.13,0.98,4.27,95.71,96.97,6:09:00,18:29:00
1.70E+09,12/22/2023 16:05,16:05:20,107.28,14.8,1.49,4.21,95.76,97.02,6:09:00,18:29:00
1.70E+09,12/22/2023 16:00,16:00:20,207.08,13.58,1.88,4.33,95.79,97.06,6:09:00,18:29:00
1.70E+09,12/22/2023 15:55,15:55:20,209.58,13.48,1.47,4.52,95.81,97.08,6:09:00,18:29:00
1.70E+09,12/22/2023 15:50,15:50:24,250.86,13.01,1.37,4.7,95.82,97.1,6:09:00,18:29:00
1.70E+09,12/22/2023 15:45,15:45:20,284.87,11.9,2.09,4.94,95.84,97.12,6:09:00,18:29:00
1.70E+09,12/22/2023 15:40,15:40:23,169.22,11.05,2.68,5,95.85,97.14,6:09:00,18:29:00
1.70E+09,12/22/2023 15:35,15:35:19,229.41,10.21,2.62,4.82,95.86,97.14,6:09:00,18:29:00
1.70E+09,12/22/2023 15:30,15:30:23,156.08,9.98,1.92,4.64,95.88,97.17,6:09:00,18:29:00
1.70E+09,12/22/2023 15:25,15:25:21,167.38,9.92,1.11,4.46,95.92,97.21,6:09:00,18:29:00
1.70E+09,12/23/2023 15:20,15:20:18,153.42,10.21,0.99,4.27,95.98,97.27,6:09:00,18:29:00
1.70E+09,12/23/2023 15:15,15:15:21,202.84,10.08,1.43,4.09,96.04,97.33,6:09:00,18:29:00
1.70E+09,12/23/2023 15:10,15:10:21,276.43,9.62,1.98,4.15,96.1,97.4,6:09:00,18:29:00
1.70E+09,12/23/2023 15:05,15:05:21,480.13,11.53,2.66,5.68,96.18,97.46,6:09:00,18:29:00
1.70E+09,12/23/2023 15:00,15:00:21,320.19,14.84,2.47,4.82,96.26,97.53,6:09:00,18:29:00
1.70E+09,12/23/2023 14:55,14:55:22,208.26,17.56,1.54,4.39,96.3,97.57,6:09:00,18:29:00
1.70E+09,12/23/2023 14:50,14:50:20,244.64,19.56,0.77,4.27,96.26,97.51,6:09:00,18:29:00
1.70E+09,12/23/2023 14:45,14:45:20,169.75,21.33,0.44,4.33,96.18,97.42,6:09:00,18:29:00
1.70E+09,12/23/2023 14:40,14:40:23,132.97,21.92,0.95,4.33,96.1,97.34,6:09:00,18:29:00
1.70E+09,12/23/2023 14:35,14:35:21,116.72,21.78,1.21,4.39,96.05,97.29,6:09:00,18:29:00
1.70E+09,12/23/2023 14:30,14:30:22,56.48,20.9,1.32,4.88,96.04,97.28,6:09:00,18:29:00
1.70E+09,12/23/2023 14:25,14:25:20,143.21,18.12,1.79,6.16,96.05,97.31,6:09:00,18:29:00
1.70E+09,12/23/2023 14:20,14:20:20,156.05,15.93,1.97,5.25,96.1,97.36,6:09:00,18:29:00
1.70E+09,12/23/2023 14:15,14:15:21,76.26,15.34,1.68,4.94,96.15,97.42,6:09:00,18:29:00
1.70E+09,12/23/2023 14:10,14:10:19,122.09,15.07,1.12,4.7,96.22,97.49,6:09:00,18:29:00
1.70E+09,12/23/2023 14:05,14:05:29,149.81,14.25,1.2,4.64,96.26,97.54,6:09:00,18:29:00
1.70E+09,12/23/2023 14:00,14:00:24,176.07,12.87,2.1,4.82,96.3,97.58,6:09:00,18:29:00
1.70E+09,12/23/2023 13:55,13:55:25,147.95,11.76,2.68,5,96.31,97.6,6:09:00,18:29:00
1.70E+09,12/23/2023 13:50,13:50:20,212.1,11.16,2.86,5,96.29,97.58,6:09:00,18:29:00
1.70E+09,12/23/2023 13:45,13:45:21,143.36,10.78,2.86,5.07,96.24,97.53,6:09:00,18:29:00
1.70E+09,12/23/2023 13:40,13:40:21,87.75,10.31,2.91,5.07,96.21,97.5,6:09:00,18:29:00
1.70E+09,12/23/2023 13:35,13:35:21,100.11,9.86,3.06,5.07,96.19,97.48,6:09:00,18:29:00
1.70E+09,12/23/2023 13:30,13:30:21,188.83,9.46,3.35,5.07,96.17,97.47,6:09:00,18:29:00
1.70E+09,12/23/2023 13:25,13:25:18,203.33,9.65,3.44,5.25,96.15,97.45,6:09:00,18:29:00
1.70E+09,12/24/2023 13:20,13:20:19,162.07,9.93,3.38,5.31,96.18,97.47,6:09:00,18:29:00
1.70E+09,12/24/2023 13:15,13:15:24,165.91,10.34,3.16,5.19,96.23,97.52,6:09:00,18:29:00
1.70E+09,12/24/2023 13:10,13:10:22,207.76,10.72,2.97,5.13,96.28,97.57,6:09:00,18:29:00
1.70E+09,12/24/2023 13:05,13:05:22,191.61,12.18,2.58,5.74,96.33,97.61,6:09:00,18:29:00
1.70E+09,12/24/2023 13:00,13:00:25,238.33,15.81,1.73,5.13,96.38,97.65,6:09:00,18:29:00
1.70E+09,12/24/2023 12:55,12:55:18,250.93,18.86,1.15,4.82,96.38,97.63,6:09:00,18:29:00
1.70E+09,12/24/2023 12:50,12:50:22,299.31,21.65,0.93,4.88,96.34,97.58,6:09:00,18:29:00
1.70E+09,12/24/2023 12:45,12:45:18,408.95,22.55,0.67,5.07,96.27,97.51,6:09:00,18:29:00
1.70E+09,12/24/2023 12:40,12:40:20,508.18,22.65,0.97,5.13,96.21,97.44,6:09:00,18:29:00
1.70E+09,12/24/2023 12:35,12:35:18,484.36,22.55,1.35,5.25,96.17,97.4,6:09:00,18:29:00
1.70E+09,12/24/2023 12:30,12:30:26,676.7,21.65,1.71,6.04,96.14,97.38,6:09:00,18:29:00
1.70E+09,12/24/2023 12:25,12:25:25,392.24,18.31,2.3,7.69,96.13,97.38,6:09:00,18:29:00
1.70E+09,12/24/2023 12:20,12:20:20,397.9,16.16,2.36,6.35,96.15,97.41,6:09:00,18:29:00
1.70E+09,12/24/2023 12:15,12:15:22,447.69,15.78,2.12,6.04,96.2,97.47,6:09:00,18:29:00
1.70E+09,12/24/2023 12:10,12:10:19,366.47,15.09,2.23,5.92,96.23,97.51,6:09:00,18:29:00
1.70E+09,12/24/2023 12:05,12:05:24,446.14,13.93,2.72,5.86,96.23,97.5,6:09:00,18:29:00
1.70E+09,12/24/2023 12:00,12:00:22,362.58,12.97,3.1,5.8,96.19,97.47,6:09:00,18:29:00
1.70E+09,12/24/2023 11:55,11:55:21,400.5,12.33,3.29,5.68,96.15,97.44,6:09:00,18:29:00
1.70E+09,12/24/2023 11:45,11:45:19,414.37,11.88,3.36,5.55,96.11,97.39,6:09:00,18:29:00
1.70E+09,12/24/2023 11:40,11:40:20,234.51,11.45,3.41,5.43,96.05,97.34,6:09:00,18:29:00
1.70E+09,12/24/2023 11:35,11:35:20,259.98,11.08,3.42,5.37,96.02,97.31,6:09:00,18:29:00
1.70E+09,12/24/2023 11:30,11:30:22,806.23,10.67,3.43,5.31,96,97.29,6:09:00,18:29:00
1.70E+09,12/24/2023 11:25,11:25:20,398.68,10.2,3.49,5.19,95.97,97.26,6:09:00,18:29:00
1.70E+09,12/24/2023 11:20,11:20:20,640.52,9.83,3.49,5,95.96,97.25,6:09:00,18:29:00
1.70E+09,12/25/2023 11:15,11:15:19,328.5,9.58,3.43,4.82,95.96,97.26,6:09:00,18:29:00
1.70E+09,12/25/2023 11:10,11:10:22,319.36,9.44,3.29,4.58,96,97.3,6:09:00,18:29:00
1.70E+09,12/25/2023 11:05,11:05:22,400.66,9.61,3.09,4.52,96.04,97.34,6:09:00,18:29:00
1.70E+09,12/25/2023 11:00,11:00:18,1245.33,12.65,2.79,5.49,96.08,97.36,6:09:00,18:29:00
1.70E+09,12/25/2023 10:55,10:55:22,735.63,16.19,2.06,4.39,96.13,97.4,6:09:00,18:29:00
1.70E+09,12/25/2023 10:50,10:50:18,1227.33,19.19,1.32,4.58,96.13,97.38,6:09:00,18:29:00
1.70E+09,12/25/2023 10:45,10:45:19,1194.95,22.1,0.89,4.88,96.07,97.31,6:09:00,18:29:00
1.70E+09,12/25/2023 10:40,10:40:23,1050.8,23.87,0.32,5,95.97,97.2,6:09:00,18:29:00
1.70E+09,12/25/2023 10:35,10:35:18,242.28,24.69,0.38,4.94,95.87,97.1,6:09:00,18:29:00
1.70E+09,12/25/2023 10:30,10:30:20,928.91,24.58,1,4.94,95.8,97.03,6:09:00,18:29:00
1.70E+09,12/25/2023 10:25,10:25:21,960.11,23.37,1.91,5.68,95.77,97,6:09:00,18:29:00
1.70E+09,12/25/2023 10:20,10:20:20,890.9,19.17,3.04,7.63,95.76,97.01,6:09:00,18:29:00
1.70E+09,12/25/2023 10:15,10:15:19,912.42,16.13,3.42,6.35,95.78,97.04,6:09:00,18:29:00
1.70E+09,12/25/2023 10:10,10:10:21,893.49,15.3,3.16,6.04,95.83,97.1,6:09:00,18:29:00
1.70E+09,12/25/2023 10:05,10:05:24,894.05,15.19,2.41,5.74,95.87,97.14,6:09:00,18:29:00
1.70E+09,12/25/2023 10:00,10:00:21,887.47,15.15,1.34,5.49,95.9,97.17,6:09:00,18:29:00
1.70E+09,12/25/2023 9:55,9:55:23,862.1,15.02,0.39,5.31,95.93,97.2,6:09:00,18:29:00
1.70E+09,12/25/2023 9:50,9:50:23,850.7,14.26,0.34,5.19,95.94,97.21,6:09:00,18:29:00
1.70E+09,12/25/2023 9:45,9:45:19,833.06,12.94,0.87,5.31,95.94,97.21,6:09:00,18:29:00
1.70E+09,12/25/2023 9:40,9:40:18,817.31,12.17,1.22,5.31,95.92,97.2,6:09:00,18:29:00
1.70E+09,12/25/2023 9:35,9:35:21,805.22,11.37,1.37,5.25,95.91,97.19,6:09:00,18:29:00
1.70E+09,12/25/2023 9:30,9:30:20,789.98,10.74,1.4,5.19,95.9,97.19,6:09:00,18:29:00
1.70E+09,12/25/2023 9:25,9:25:20,774.75,10.23,1.52,5.13,95.88,97.16,6:09:00,18:29:00
1.70E+09,12/25/2023 9:20,9:20:20,758.61,9.69,1.76,5,95.84,97.13,6:09:00,18:29:00
1.70E+09,12/26/2023 9:15,9:15:21,743.58,9.45,1.76,4.88,95.83,97.13,6:09:00,18:29:00
1.70E+09,12/26/2023 9:10,9:10:19,726.58,9.37,1.63,4.76,95.87,97.16,6:09:00,18:29:00
1.70E+09,12/26/2023 9:05,9:05:20,707.53,9.67,1.8,4.58,95.91,97.2,6:09:00,18:29:00
1.70E+09,12/26/2023 9:00,9:00:19,688.98,12.24,2.07,5.55,95.96,97.24,6:09:00,18:29:00
1.70E+09,12/26/2023 8:55,8:55:20,672.88,15.74,1.76,4.7,96.01,97.28,6:09:00,18:29:00
1.70E+09,12/26/2023 8:50,8:50:22,654.64,18.23,1.13,4.88,96.04,97.29,6:09:00,18:29:00
1.70E+09,12/26/2023 8:45,8:45:20,613.29,20.1,0.39,4.94,95.99,97.23,6:09:00,18:29:00
1.70E+09,12/26/2023 8:40,8:40:20,614.9,21.4,0.63,4.88,95.9,97.14,6:09:00,18:29:00
1.70E+09,12/26/2023 8:35,8:35:24,562.37,22,1.47,4.94,95.83,97.06,6:09:00,18:29:00
1.70E+09,12/26/2023 8:30,8:30:19,552.44,21.95,2.07,5,95.79,97.03,6:09:00,18:29:00
1.70E+09,12/26/2023 8:25,8:25:19,574.25,20.9,2.45,5.49,95.78,97.02,6:09:00,18:29:00
1.70E+09,12/26/2023 8:20,8:20:22,309.52,17.42,2.71,7.08,95.81,97.07,6:09:00,18:29:00
1.70E+09,12/26/2023 8:15,8:15:21,545.23,15.48,2.4,5.8,95.88,97.14,6:09:00,18:29:00
1.70E+09,12/26/2023 8:10,8:10:18,543.08,15.17,1.75,5.49,95.97,97.24,6:09:00,18:29:00
1.70E+09,12/26/2023 8:05,8:05:19,490.87,15.11,0.87,5.19,96.05,97.31,6:09:00,18:29:00
1.70E+09,12/26/2023 8:00,8:00:19,487.07,14.71,0.25,5,96.1,97.37,6:09:00,18:29:00
1.70E+09,12/26/2023 7:55,7:55:20,444.33,13.93,0.75,4.94,96.11,97.39,6:09:00,18:29:00
1.70E+09,12/26/2023 7:50,7:50:21,423.04,13.19,1.15,4.88,96.12,97.39,6:09:00,18:29:00
1.70E+09,12/26/2023 7:45,7:45:23,409.45,12.4,1.43,4.88,96.1,97.38,6:09:00,18:29:00
1.70E+09,12/26/2023 7:40,7:40:23,386.5,11.33,1.67,4.94,96.07,97.35,6:09:00,18:29:00
1.70E+09,12/26/2023 7:35,7:35:26,361.39,10.49,1.88,4.82,96.05,97.34,6:09:00,18:29:00
1.70E+09,12/26/2023 7:30,7:30:20,337.3,10.02,2.03,4.76,96.06,97.35,6:09:00,18:29:00
1.70E+09,12/26/2023 7:25,7:25:21,309.22,9.74,2.17,4.58,96.07,97.36,6:09:00,18:29:00
1.70E+09,12/26/2023 7:20,7:20:22,282.13,9.37,2.35,4.46,96.08,97.38,6:09:00,18:29:00
1.70E+09,12/27/2023 7:15,7:15:21,254.67,8.97,2.66,4.21,96.12,97.42,6:09:00,18:29:00
1.70E+09,12/27/2023 7:10,7:10:19,206.78,8.55,3,4.03,96.19,97.49,6:09:00,18:29:00
1.70E+09,12/27/2023 7:05,7:05:19,194,8.47,3.24,3.97,96.27,97.57,6:09:00,18:29:00
1.70E+09,12/27/2023 7:00,7:00:19,167.02,11.21,3.37,5,96.35,97.64,6:09:00,18:29:00
1.70E+09,12/27/2023 6:55,6:55:26,30.36,15.08,2.82,3.85,96.4,97.67,6:09:00,18:29:00
1.70E+09,12/27/2023 6:50,6:50:19,28.11,17.97,2.34,4.15,96.41,97.67,6:09:00,18:29:00
1.70E+09,12/27/2023 6:45,6:45:23,27.28,20.28,2.08,4.33,96.36,97.61,6:09:00,18:29:00
1.70E+09,12/27/2023 6:40,6:40:19,26.3,21.53,1.69,4.33,96.27,97.51,6:09:00,18:29:00
1.70E+09,12/27/2023 6:35,6:35:19,24.45,22.12,1.05,4.33,96.17,97.41,6:09:00,18:29:00
1.70E+09,12/27/2023 6:30,6:30:24,21.98,22.09,0.54,4.39,96.11,97.35,6:09:00,18:29:00
1.70E+09,12/27/2023 6:25,6:25:22,17.88,21.4,0.23,5.13,96.08,97.32,6:09:00,18:29:00
1.70E+09,12/27/2023 6:20,6:20:22,15.22,18.75,1.33,6.35,96.05,97.3,6:09:00,18:29:00
1.70E+09,12/27/2023 6:15,6:15:23,10.52,16.68,1.89,5.19,96.04,97.3,6:09:00,18:29:00
1.70E+09,12/27/2023 6:10,6:10:21,5.21,15.74,1.77,5,96.05,97.32,6:09:00,18:29:00
1.70E+09,12/27/2023 6:05,6:05:21,3.45,14.85,1.37,4.94,96.09,97.36,6:09:00,18:29:00
1.70E+09,12/27/2023 6:00,6:00:23,2.88,13.87,1.26,4.88,96.11,97.38,6:09:00,18:29:00
1.70E+09,12/27/2023 5:55,5:55:24,1.87,13.29,1.15,4.82,96.11,97.39,6:09:00,18:29:00
1.70E+09,12/27/2023 5:50,5:50:21,2.01,13.06,0.89,4.64,96.11,97.39,6:09:00,18:29:00
1.70E+09,12/27/2023 5:45,5:45:21,1.75,12.82,0.87,4.46,96.09,97.37,6:09:00,18:29:00
